datetime,outflow,inflow
2013-09-21,0.61884297416448,0.6247933873775999
2013-09-22,0.51966942061248,-0.11504132212031999
2013-09-23,0.43239669348672,0.04561983463392
2013-09-24,0.42842975134464,0.06545454534431999
2013-09-25,0.446280990984,-0.31338842922432
2013-09-26,0.40462809849215997,0.22611570209856
2013-09-27,0.38479338778176,-0.36495867707136
2013-09-28,0.4264462802736,-0.34115702421888
2013-09-29,0.46016528848127997,0.32132231350848
2013-09-30,0.5038016520441599,0.14082644604384
2013-10-01,0.5157024784704,-0.06148760320224
2013-10-02,0.5157024784704,-0.16264462782528
2013-10-03,0.5157024784704,-0.30743801601119997
2013-10-04,0.5157024784704,-0.6862809905798399
2013-10-05,0.50776859418624,0.53752066025184
2013-10-06,0.49586776775999997,0.22016528888543999
2013-10-07,0.49586776775999997,-0.01785123963936
2013-10-08,0.5137190073993599,0.2181818178144
2013-10-09,0.545454544536,-0.77950413091872
2013-10-10,0.545454544536,0.40462809849215997
2013-10-11,0.545454544536,-0.14082644604384
2013-10-12,0.545454544536,0.04561983463392
2013-10-13,0.545454544536,0.06545454534431999
2013-10-14,0.50776859418624,0.22413223102752
2013-10-15,0.39074380099488,-0.12099173533344
2013-10-16,0.36892561921343997,-0.0793388428416
2013-10-17,0.35504132171616,0.18247933853568
2013-10-18,0.30942148708224,-0.03768595034976
2013-10-19,0.29752066065599997,0.05157024784704
2013-10-20,0.24198347066688,0.23404958638272
2013-10-21,0.2181818178144,-0.10710743783616
2013-10-22,0.2181818178144,0.20033057817504
2013-10-23,0.2181818178144,0.1785123963936
2013-10-24,0.2181818178144,0.02578512392352
2013-10-25,0.2181818178144,-0.43438016455775996
2013-10-26,0.2181818178144,0.14876033032799998
2013-10-27,0.2181818178144,0.33322313993471997
2013-10-28,0.18049586746464,-0.33917355314784
2013-10-29,0.1586776856832,-0.30347107386912
2013-10-30,0.19636363603296,0.10512396676512
2013-10-31,0.25388429709312,-0.49388429668896
2013-11-01,0.2578512392352,0.03371900820768
2013-11-02,0.2578512392352,0.20628099138816
2013-11-03,0.23404958638272,-0.47404958597856
2013-11-04,0.2082644624592,-0.12099173533344
2013-11-05,0.22214875995647998,0.25388429709312
2013-11-06,0.2280991731696,-0.28363636315872
2013-11-07,0.2280991731696,0.16661156996735998
2013-11-08,0.2280991731696,0.17652892532255998
2013-11-09,0.2280991731696,-0.04760330570496
2013-11-10,0.2280991731696,-0.01586776856832
2013-11-11,0.2280991731696,-0.01586776856832
2013-11-12,0.2280991731696,-0.03768595034976
2013-11-13,0.2280991731696,-0.03768595034976
2013-11-14,0.2280991731696,-0.027768594994559997
2013-11-15,0.2280991731696,0.11504132212031999
2013-11-16,0.2181818178144,-0.82512396555264
2013-11-17,0.2082644624592,0.11504132212031999
2013-11-18,0.2082644624592,0.26975206566144
2013-11-19,0.2082644624592,0.42446280920255997
2013-11-20,0.19041322281984,0.07735537177056
2013-11-21,0.1785123963936,0.013884297497279999
2013-11-22,0.1785123963936,-0.51768594954144
2013-11-23,0.1785123963936,-0.46214875955232
2013-11-24,0.1785123963936,0.31338842922432
2013-11-25,0.1785123963936,-0.09719008248095999
2013-11-26,0.1785123963936,-0.10710743783616
2013-11-27,0.1785123963936,-0.10710743783616
2013-11-28,0.1785123963936,-0.09719008248095999
2013-11-29,0.1785123963936,-0.25983471030624
2013-11-30,0.1785123963936,0.40264462742112
2013-12-01,0.19239669389088,0.08330578498367999
2013-12-02,0.198347107104,0.25190082602207997
2013-12-03,0.28760330530079997,-0.48595041240479997
2013-12-04,0.3272727267216,-0.24198347066688
2013-12-05,0.3272727267216,0.08528925605472
2013-12-06,0.28958677637184,-0.33322313993471997
2013-12-07,0.2578512392352,-0.396694214208
2013-12-08,0.2578512392352,0.1586776856832
2013-12-09,0.21619834674336,0.27966942101664
2013-12-10,0.17256198318048,0.0396694214208
2013-12-11,0.1586776856832,0.00595041321312
2013-12-12,0.21619834674336,-0.71999999878752
2013-12-13,0.24793388387999998,0.9004958662521599
2013-12-14,0.22016528888543999,-0.55338842882016
2013-12-15,0.19636363603296,0.25983471030624
2013-12-16,0.1884297517488,-0.10512396676512
2013-12-17,0.1884297517488,0.22016528888543999
2013-12-18,0.1884297517488,0.055537189989119995
2013-12-19,0.1884297517488,-0.08330578498367999
2013-12-20,0.1884297517488,-0.47801652812064
2013-12-21,0.1884297517488,0.08727272712576
2013-12-22,0.1884297517488,-0.08330578498367999
2013-12-23,0.20033057817504,0.24396694173792
2013-12-24,0.2082644624592,-0.06347107427328
2013-12-25,0.19239669389088,0.09123966926784
2013-12-26,0.1785123963936,-0.09322314033888
2013-12-27,0.1785123963936,-0.08330578498367999
2013-12-28,0.1785123963936,0.1884297517488
2013-12-29,0.1785123963936,-0.05157024784704
2013-12-30,0.1785123963936,-0.16264462782528
2013-12-31,0.1785123963936,-0.12495867747552
2014-01-01,0.19636363603296,-0.0694214874864
2014-01-02,0.2082644624592,-0.04561983463392
2014-01-03,0.2082644624592,-0.0694214874864
2014-01-04,0.2082644624592,0.04561983463392
2014-01-05,0.2082644624592,-0.32528925565056
2014-01-06,0.2082644624592,-0.17454545425152
2014-01-07,0.19041322281984,-0.11107437997823999
2014-01-08,0.19041322281984,-0.26380165244832
2014-01-09,0.2082644624592,0.23206611531168
2014-01-10,0.22016528888543999,-0.04561983463392
2014-01-11,0.2380165285248,-0.3768595034976
2014-01-12,0.2578512392352,-0.18247933853568
2014-01-13,0.30148760279808,0.21024793353024
2014-01-14,0.3173553713664,0.44826446205504
2014-01-15,0.33322313993471997,-0.06148760320224
2014-01-16,0.38479338778176,-0.03173553713664
